Name,Type,County,ElectionDate,Amount,Purpose,Description,PropNumber,VotesFor,VotesAgainst,Result
Rowlett,CITY,Dallas,1/18/97,1000000,Other,Park,5,1,0,Carried
Rowlett,CITY,Dallas,1/18/97,590000,Renovations,Bridge,3,1,0,Carried
Rowlett,CITY,Dallas,1/18/97,2000000,Renovations,AlleyImprovements,4,1,0,Carried
Northwest Harris County MUD 10,WD,Harris,11/9/96,25000000,Refund,Refunding,1,1,0,Carried
Katy ISD,ISD,Harris,10/12/96,130000000,Building,School  Building,1,1,0,Carried
La Porte ISD,ISD,Harris,10/5/96,800000,Other,Athletic Facilities,6,0,1,Defeated
La Porte ISD,ISD,Harris,10/5/96,8000000,Building,Building,5,1,0,Carried
La Porte ISD,ISD,Harris,10/5/96,15600000,Building,Building,3,1,0,Carried
La Porte ISD,ISD,Harris,10/5/96,23525000,Building,Building,1,1,0,Carried
Humble ISD,ISD,Harris,10/5/96,85000000,Building,School  Building,1,2536,963,Carried
La Porte ISD,ISD,Harris,10/5/96,14625000,Building,Building,2,1,0,Carried
La Porte ISD,ISD,Harris,10/5/96,4250000,Building,Building,4,1,0,Carried
Carroll ISD,ISD,Tarrant,9/28/96,44000000,Building,School Building,1,1,0,Carried
Birdville ISD,ISD,Tarrant,9/21/96,83350000,Other,School Building,1,1,0,Carried
Mesquite ISD,ISD,Dallas,9/21/96,122790000,Building,School  Building,1,1528,306,Carried
Amarillo ISD,ISD,Potter-Randall,9/17/96,42242900,Building,School Building,1,1,0,Carried
Clear Brook City MUD,WD,Harris,7/13/96,13000000,Other,Water & Sewer,1,1,0,Carried
San Angelo ISD,ISD,Tom Green,5/18/96,23900000,Building,School  Building,1,6143,1514,Carried
San Angelo ISD,ISD,Tom Green,5/18/96,24000000,Building,School  Building,2,4986,2660,Carried
Denton ISD,ISD,Denton,5/4/96,44600000,Building,School  Building,1,1,0,Carried
Tornillo ISD,ISD,El Paso,3/16/96,3000000,Building,School Building,1,1,0,Carried
Mont Belvieu,CITY,Chambers-Liberty,3/2/96,12500000,Renovations,Park,1,1,0,Carried
Castleberry ISD,ISD,Tarrant,2/24/96,14186600,Building,School Building,1,1,0,Carried
Dripping Springs ISD,ISD,Hays-Travis,2/10/96,24695000,Building,School  Building,1,1,0,Carried
Wise County WSD,WD,Wise,1/20/96,1000000,Other,Water Supply,1,1,0,Carried
Baker Road MUD,WD,Harris,1/20/96,20000000,Other,Refunding,1,1,0,Carried
Timberlake ID,WD,Harris,1/20/96,9000000,Other,Water and Sewer,1,1,0,Carried
Baker Road MUD,WD,Harris,1/20/96,20000000,Other,Water & Sewer,1,1,0,Carried
Port Neches-Groves ISD,ISD,Jefferson,12/9/95,39900000,Building,School  Building,1,2113,819,Carried
Pasadena ISD,ISD,Harris,12/2/95,47650000,Building,School  Building,1,1,0,Carried
Haltom City,CITY,Tarrant,11/7/95,300000,Building,Recreation Center,5,1,0,Carried
Haltom City,CITY,Tarrant,11/7/95,8000000,Programs,Street,1,1,0,Carried
Haltom City,CITY,Tarrant,11/7/95,5400000,Programs,Park,2,1,0,Carried
Haltom City,CITY,Tarrant,11/7/95,6370000,Building,City Hall,4,1,0,Carried
Haltom City,CITY,Tarrant,11/7/95,8500000,Building,Justice Center,3,1,0,Carried
West University Place,CITY,Harris,11/7/95,45000000,Other,"Street, Drainage and Park",1,1,0,Carried
Travis County MUD 08,WD,Travis,11/7/95,64125000,Refund,Refunding,1,1,0,Carried
Travis County MUD 03,WD,Travis,11/7/95,27000000,Other,"Water, Sewer System and Drainage",1,1,0,Carried
Travis County MUD 04,WD,Travis,11/7/95,13275000,Refund,Refunding,1,1,0,Carried
Travis County MUD 04,WD,Travis,11/7/95,8850000,Other,Water and Sewer,1,2,0,Carried
Travis County MUD 05,WD,Travis,11/7/95,19875000,Refund,Refunding,2,1,0,Carried
Travis County MUD 06,WD,Travis,11/7/95,12850000,Other,"Water, Sewer and Drainage",1,1,0,Carried
Travis County MUD 06,WD,Travis,11/7/95,19275000,Refund,Refunding,1,1,0,Carried
Travis County MUD 03,WD,Travis,11/7/95,40500000,Refund,Refunding,1,1,0,Carried
Travis County MUD 08,WD,Travis,11/7/95,42750000,Other,"Water, Sewer and Drainage",1,1,0,Carried
Travis County MUD 05,WD,Travis,11/7/95,13250000,Other,Water and Sewer,1,1,0,Carried
Allen ISD,ISD,Collin,10/28/95,75800000,Renovations,School Imprs,1,1,0,Carried
Lewisville ISD,ISD,Denton,10/7/95,158000000,Renovations,School Building Improvements,1,1,0,Carried
Charterwood MUD,WD,Harris,9/16/95,11400000,Other,Water & Sewer,1,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,3500000,Other,Jail,2,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,1500000,Other,Park Facilities,8,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,6625000,Other,Police Station,1,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,150000,Other,Land purchase,3,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,685000,Other,Park Imprs,7,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,415000,Other,Park Facilities,6,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,13200000,Other,Street & Drainage,5,1,0,Carried
Bedford,CITY,Tarrant,9/12/95,5375000,Other,Drainage Imprs,4,1,0,Carried
Galveston County MUD 12,WD,Galveston,8/12/95,2800000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Clovercreek MUD,WD,Montgomery,7/15/95,2800000,Other,"W,S & Dr",1,1,0,Carried
Eanes ISD,ISD,Travis,6/3/95,41500000,Building,School  Building,1,1,0,Carried
Plano,CITY,Collin,5/6/95,500000,Other,Animal Care & Control,1,1,0,Carried
Plano,CITY,Collin,5/6/95,13045000,Other,Park,3,1,0,Carried
Plano,CITY,Collin,5/6/95,5500000,Other,Recreation,2,1,0,Carried
Plano,CITY,Collin,5/6/95,3250000,Other,Street,5,1,0,Carried
Plano,CITY,Collin,5/6/95,21350000,Other,Street,4,1,0,Carried
Brazoria County MUD 3,WD,Brazoria,5/6/95,34600000,Other,Water & Sewer,1,1,0,Carried
Brazoria County MUD 3,WD,Brazoria,5/6/95,30000000,Refund,Refunding,2,1,0,Carried
College Station,CITY,Brazos,3/28/95,1630000,Other,Park,7,1,0,Carried
College Station,CITY,Brazos,3/28/95,10065000,Other,Street,1,1,0,Carried
College Station,CITY,Brazos,3/28/95,1365000,Other,Fire Station,6,1,0,Carried
College Station,CITY,Brazos,3/28/95,2635000,Other,Library,5,1,0,Carried
College Station,CITY,Brazos,3/28/95,1600000,Other,"St, Drainage & Park",2,1,0,Carried
College Station,CITY,Brazos,3/28/95,1500000,Other,Athletic Field Imprs,8,1,0,Carried
College Station,CITY,Brazos,3/28/95,1900000,Other,Traffic Imprs,3,1,0,Carried
College Station,CITY,Brazos,3/28/95,1805000,Other,Drainage,4,1,0,Carried
Carrollton-Farmers Branch ISD,ISD,Dallas,3/25/95,95600000,Other,School Building,1,1,0,Carried
Judson ISD,ISD,Bexar,1/28/95,45000000,Building,School  Building,1,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,7900000,Other,Street,1,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,2300000,Building,Police Station,2,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,850000,Building,Fire Station,3,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,300000,Other,Park,4,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,500000,Building,Community Center,5,1,0,Carried
Mont Belvieu,CITY,Chambers-Liberty,1/21/95,3000000,Programs,Sewer,1,1,0,Carried
Stafford,CITY,Fort Bend,1/21/95,100000,Building,Maintenance Facility,6,1,0,Carried
Rockwall,CITY,Rockwall,12/3/94,3100000,Other,Road,1,1,0,Carried
Travis County WCID 10,WD,Travis,10/22/94,4500000,Other,Water,1,1,0,Carried
Conroe ISD,ISD,Montgomery,10/1/94,85815000,Building,School  Building,1,1,0,Carried
North Richland Hills,CITY,Tarrant,9/27/94,1865000,Other,Drainage,2,1,0,Carried
North Richland Hills,CITY,Tarrant,9/27/94,20000000,Other,Street,1,1,0,Carried
Socorro ISD,ISD,El Paso,9/24/94,70000000,Building,School Building,1,1,0,Carried
Montgomery County MUD 15,WD,Montgomery,8/13/94,5000000,Refund,Refunding,1,1,0,Carried
Irving,CITY,Dallas,8/6/94,35380000,Other,Street,1,1,0,Carried
Irving,CITY,Dallas,8/6/94,7500000,Other,Road,2,1,0,Carried
Irving,CITY,Dallas,8/6/94,1600000,Other,Library,3,1,0,Carried
Irving,CITY,Dallas,8/6/94,3375000,Other,Fire,4,1,0,Carried
Irving,CITY,Dallas,8/6/94,4745000,Building,Building,6,1,0,Carried
Irving,CITY,Dallas,8/6/94,19400000,Other,Park,5,1,0,Carried
Brenham,CITY,Washington,7/9/94,7600000,Other,Water Sys Imprs,1,1,0,Carried
Allen,CITY,Collin,6/25/94,6770000,Other,Street & Drainage,1,1,0,Carried
Allen,CITY,Collin,6/25/94,4010000,Other,Public Saftey Imprs,2,1,0,Carried
Allen,CITY,Collin,6/25/94,2495000,Other,Library,4,1,0,Carried
Allen,CITY,Collin,6/25/94,7105000,Other,Park,3,1,0,Carried
Horsepen Bayou MUD,WD,Harris,6/11/94,17000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Goose Creek CISD,ISD,Harris-Chambers,5/21/94,75600000,Building,School  Building,1,1,0,Carried
Frenship ISD,ISD,Lubbock,5/21/94,25000000,Building,School Building Improvements,1,408,251,Carried
Big Oaks MUD,WD,Fort Bend,5/7/94,23250000,Other,Refunding,1,1,0,Carried
Fort Bend County MUD 023,WD,Fort Bend,5/7/94,13245000,Refund,Refund,1,1,0,Carried
Tara Glen MUD,WD,Galveston,5/5/94,8000000,Other,Water and Sewer,1,1,0,Carried
Arlington,CITY,Tarrant,1/15/94,98360000,Other,"St, Drainage & Park",1,1,0,Carried
Arlington,CITY,Tarrant,1/15/94,3600000,Building,Police Station,2,1,0,Carried
Harris County MUD 055,WD,Harris,11/13/93,3000000,Other,Water & Sewer,1,1,0,Carried
Fort Worth,CITY,Tarrant,11/2/93,60000000,Programs,Street,1,1,0,Carried
Travis County,COUNTY,Travis,11/2/93,67700000,Other,Jail,1,1,0,Carried
Bexar County,COUNTY,Bexar,11/2/93,79000000,Other,Detention Facility,1,1,0,Carried
West Harris County MUD 21,WD,Harris,11/2/93,25000000,Other,"Water, Sewer, Drainage and Roads",1,1,0,Carried
Birdville ISD,ISD,Tarrant,10/23/93,74665000,Other,School Building,1,1,0,Carried
Spring Branch ISD,ISD,Harris,10/12/93,120000000,Renovations,School Improvements,1,1,0,Carried
Carrollton,CITY,Dallas,8/14/93,28000000,Other,Drainage Imprs,1,1,0,Carried
Cameron County,COUNTY,Cameron,8/14/93,9400000,Other,Road,1,1,0,Carried
Cinco MUD 01,WD,Fort Bend,8/14/93,9120000,Refund,Refunding,1,1,0,Carried
Cameron County DD 5,WD,Cameron,8/14/93,10000000,Other,Drainage Imprs,1,1,0,Carried
Cinco MUD 06,WD,Fort Bend-Harris,8/14/93,23880000,Refund,Refunding,1,1,0,Carried
Cinco MUD 06,WD,Fort Bend-Harris,8/14/93,39800000,Other,Water & Sewer,1,1,0,Carried
Cinco MUD 01,WD,Fort Bend,8/14/93,15200000,Other,Water & Sewer,1,1,0,Carried
East Texas MUD of Smith County,WD,Smith,7/17/93,1500000,Programs,Water & Sewer,1,1,0,Carried
Carthage,CITY,Panola,7/12/93,2320000,Other,General,1,1,0,Carried
Prosper ISD,ISD,Collin,5/26/93,320000,Building,School  Building,1,10,1,Carried
Mont Belvieu,CITY,Chambers-Liberty,5/12/93,500000,Programs,Sewer,1,1,0,Carried
Webster,CITY,Harris,5/2/93,6950000,Other,Street,1,1,0,Carried
Southwest Harris County MUD 1,WD,Harris,3/27/93,7000000,Refund,Refunding,1,1,0,Carried
Spencer Road PUD,WD,Harris,3/16/93,12000000,Refund,Refunding,1,1,0,Carried
Arlington,CITY,Tarrant,1/16/93,9335000,Building,Library,1,1,0,Carried
Harris County MUD 055,WD,Harris,10/24/92,12000000,Other,Water & Sewer,1,1,0,Carried
League City,CITY,Galveston,9/19/92,400000,Other,Public Safety,1,1,0,Carried
Austin,CITY,Travis-Williamson,8/10/92,21570000,Other,Environmental,2,1,0,Carried
Austin,CITY,Travis-Williamson,8/10/92,18800000,Other,Health Center,1,1,0,Carried
Alvin,CITY,Brazoria,8/8/92,5400000,Other,Improvements,1,1,0,Carried
Fort Bend County MUD 050,WD,Fort Bend,5/12/92,15180000,Refund,Refunding,1,1,0,Carried
Webster,CITY,Harris,5/2/92,350000,Other,Sidewalks,1,1,0,Carried
Harris County MUD 149,WD,Harris,5/2/92,9235000,Refund,Refunding,1,1,0,Carried
West Harris County MUD 02,WD,Harris,5/2/92,8000000,Refund,Refunding,1,1,0,Carried
Bissonnet MUD,WD,Harris,5/2/92,19750000,Other,Water & Sewer,1,1,0,Carried
Bissonnet MUD,WD,Harris,5/2/92,8500000,Other,Refunding,1,1,0,Carried
Northwest Harris County MUD 10,WD,Harris,5/2/92,11850000,Refund,Refunding,1,1,0,Carried
Woodcreek MUD,WD,Harris,5/2/92,8760000,Refund,Refunding,1,1,0,Carried
Waterwood MUD 1,WD,San Jacinto,5/2/92,20000000,Refund,Refunding,1,1,0,Carried
Westlake MUD 1,WD,Harris,5/2/92,7550000,Refund,Refunding,A,1,0,Carried
Willis ISD,ISD,Montgomery,3/14/92,20500000,Other,School Building,1,1,0,Carried
Aldine ISD,ISD,Harris,3/7/92,77000000,Building,School Building,1,1,0,Carried
Conroe ISD,ISD,Montgomery,2/22/92,107533341,Building,School  Building,1,1,0,Carried
Porter MUD,WD,Montgomery,1/11/92,4000000,Refund,Refunding,1,1,0,Carried
Harris County MUD 165,WD,Harris,1/4/92,8000000,Refund,Refunding,A,1,0,Carried
Clear Brook City MUD,WD,Harris,12/17/91,18000000,Other,"Water,Sewer,Drainage",1,1,0,Carried
West Harris County MUD 11,WD,Harris,11/5/91,26500000,Other,"Water, Sewer and Refunding",1,1,0,Carried
Brownsville ND,WD,Cameron,10/19/91,21000000,Other,Bridge,1,1,0,Carried
Brownsville ND,WD,Cameron,10/19/91,17000000,Other,Channel Imprs,2,1,0,Carried
Brownsville ND,WD,Cameron,10/19/91,5000000,Other,PORT IMPS,3,1,0,Carried
Eagle Mt-Saginaw ISD,ISD,Tarrant,9/9/91,30000000,Building,School  Building,1,1,0,Carried
Brownsville,CITY,Cameron,8/10/91,1500000,Other,Airport,4,1,0,Carried
Brownsville,CITY,Cameron,8/10/91,1745000,Other,Public Safety Imprs,2,1,0,Carried
Brownsville,CITY,Cameron,8/10/91,6415000,Building,Building,3,1,0,Carried
Brownsville,CITY,Cameron,8/10/91,3550000,Other,Park Facilities,1,1,0,Carried
Clay Road MUD,WD,Harris,8/10/91,7000000,Refund,Refunding,NR,1,0,Carried
West Travis County MUD 03,WD,Travis,7/20/91,33650000,Other,Water and Sewer,1,1,0,Carried
East Texas MUD of Smith County,WD,Smith,7/1/91,710000,Programs,Sewer,1,1,0,Carried
Spring Creek UD,WD,Montgomery,6/15/91,4000000,Refund,Refunding,1,1,0,Carried
West Harris County MUD 04,WD,Harris,5/18/91,5500000,Refund,Refunding,1,1,0,Carried
Chimney Hill MUD,WD,Harris,5/11/91,16100000,Refund,Refunding,1,1,0,Carried
West Harris County MUD 15,WD,Harris,5/11/91,9000000,Refund,Refunding,1,1,0,Carried
Garland,CITY,Dallas,5/4/91,7226086,Other,Public Safety,3,1,0,Carried
Garland,CITY,Dallas,5/4/91,42496500,Other,Street,1,1,0,Carried
Garland,CITY,Dallas,5/4/91,5144000,Other,Park,2,1,0,Carried
Windfern Forest UD,WD,Harris,5/4/91,4000000,Refund,Refunding,1,1,0,Carried
Cimarron MUD,WD,Harris,5/4/91,6000000,Other,"Water, Sewer, Dr & R",1,1,0,Carried
Harris County MUD 105,WD,Harris,5/4/91,14500000,Refund,Refunding,1,1,0,Carried
Fort Bend County MUD 030,WD,Fort Bend,5/4/91,9000000,Refund,Refunding,1,1,0,Carried
Charterwood MUD,WD,Harris,4/6/91,8030000,Refund,Refunding,1,1,0,Carried
Sportsman's World MUD,WD,Palo Pinto,11/17/90,10000000,Refund,Refunding,1,1,0,Carried
Fort Bend County MUD 047,WD,Fort Bend,9/4/90,10900000,Refund,Refunding,1,1,0,Carried
Dalworthington Gardens,CITY,Tarrant,8/30/90,350000,Renovations,Road,1,1,0,Carried
Cinco MUD 08,WD,Fort Bend,8/11/90,16500000,Other,Water & Sewer,1,1,0,Carried
Renn Road MUD,WD,Harris,5/5/90,8000000,Refund,Refunding,1,1,0,Carried
Harris County MUD 005,WD,Harris,5/5/90,3350000,Other,"Water, Sewer & Drainage",2,1,0,Carried
Barker-Cypress MUD,WD,Harris,5/5/90,15565000,Refund,Refunding,1,1,0,Carried
Horsepen Bayou MUD,WD,Harris,5/5/90,7000000,Refund,Refunding,1,1,0,Carried
Southern Montgomery County MUD,WD,Montgomery,5/5/90,6050000,Other,Water and Sewer,1,1,0,Carried
Harris County MUD 005,WD,Harris,5/5/90,5750000,Refund,Refunding,1,1,0,Carried
Nottingham Country MUD,WD,Harris,5/5/90,5000000,Refund,Refunding,1,1,0,Carried
Laguna Madre WD,WD,Cameron,3/1/90,7500000,Other,Waterworks Imprs,1,1,0,Carried
Northwest Harris County MUD 05,WD,Harris,2/26/90,9625000,Other,Water & Sewer,1,1,0,Carried
Cinco MUD 03,WD,Fort Bend,1/20/90,12100000,Other,Water & Sewer,1,1,0,Carried
Cinco MUD 02,WD,Fort Bend,1/20/90,10740000,Refund,Refunding,1,1,0,Carried
Cinco MUD 09,WD,Fort Bend,1/20/90,20800000,Other,Water & Sewer,1,1,0,Carried
Cinco MUD 03,WD,Fort Bend,1/20/90,7260000,Refund,Refunding,1,1,0,Carried
Cinco MUD 09,WD,Fort Bend,1/20/90,12480000,Refund,Refunding,1,1,0,Carried
West Keegans Bayou ID,WD,Fort Bend-Harris,1/20/90,14600000,Refund,Refunding,1,1,0,Carried
Cinco MUD 06,WD,Fort Bend-Harris,1/20/90,12400000,Other,"Water, Sewer System, & Drainage",1,1,0,Carried
Cinco MUD 06,WD,Fort Bend-Harris,1/20/90,7440000,Refund,Refunding,1,1,0,Carried
Cinco MUD 02,WD,Fort Bend,1/20/90,17900000,Other,Water & Sewer,1,1,0,Carried
Harris County,COUNTY,Harris,11/7/89,5000000,Building,Fire Imprs,1,1,0,Carried
Cinco MUD 05,WD,Fort Bend,11/7/89,10000000,Other,Water & Sewer,1,1,0,Carried
Valwood Improvement Authority,WD,Dallas,10/28/89,35000000,Other,Flood Control,1,1,0,Carried
Woodlands Metro Center MUD The,WD,Montgomery,8/12/89,18600000,Refund,Refunding,1,1,0,Carried
Fort Bend County MUD 026,WD,Fort Bend,8/5/89,18000000,Refund,Refunding,1,1,0,Carried
Nottingham Country MUD,WD,Harris,6/10/89,29250000,Other,Water & Sewer,1,1,0,Carried
Greenville,CITY,Hunt,5/6/89,9200000,Other,Street,1,1,0,Carried
Trophy Club MUD 1,WD,Denton,10/29/88,2500000,Other,Water and Sewer,1,1,0,Carried
Trophy Club MUD 2,WD,Denton,10/29/88,2500000,Other,Water and Sewer,1,1,0,Carried
West Park MUD,WD,Harris,10/8/88,25450000,Refund,Refunding,1,1,0,Carried
Willow Fork DD,WD,Fort Bend +,5/7/88,76490,Other,Drainage Improvements and Refunding,1,1,0,Carried
Travis County WCID 17 (B) Steiner Ranch,WD,Travis,5/7/88,118500000,Other,Water and Sewer,1,1,0,Carried
South Shore Harbour MUD 6,WD,Galveston,5/7/88,20500000,Other,"Water, Sewer and Drainage",1,2,0,Carried
Baybrook MUD 1,WD,Harris,5/7/88,28850000,Other,Water & Sewer & Refu,1,1,0,Carried
Northgate Crossing MUD 2,WD,Harris,5/5/88,510000,Other,Water & Sewer,1,1,0,Carried
Whitehouse,CITY,Smith,1/16/88,2000000,Other,Street,1,1,0,Carried
West Harris County MUD 09,WD,Harris,1/16/88,7000000,Refund,Refunding,1,1,0,Carried
McKinney,CITY,Collin,11/21/87,1975000,Other,Fire Imprs,4,1,0,Carried
McKinney,CITY,Collin,11/21/87,3300000,Other,Park,1,1,0,Carried
McKinney,CITY,Collin,11/21/87,14300000,Other,Street,3,1,0,Carried
McKinney,CITY,Collin,11/21/87,1000000,Building,Library,2,1,0,Carried
Harris County FCD,WD,Harris,11/3/87,250000000,Programs,Flood Control,NR,1,0,Carried
Brazoria County MUD 5,WD,Brazoria,11/1/87,17670000,Other,Water & Sewer,1,1,0,Carried
Crowley,CITY,Tarrant,9/26/87,2000000,Other,Street,1,1,0,Carried
Brazoria County MUD 4,WD,Brazoria,9/26/87,18785000,Other,"Water, Sewer System & Drainage",1,1,0,Carried
Irving,CITY,Dallas,8/29/87,13000000,Other,Landfill,1,1,0,Carried
Northgate Crossing MUD 2,WD,Harris,8/8/87,14800000,Other,Water & Sewer,1,1,0,Carried
West Harris County MUD 01,WD,Harris,5/9/87,15000000,Refund,Refunding,1,1,0,Carried
Timber Lane UD,WD,Harris,4/25/87,35000000,Refund,Refunding,1,1,0,Carried
East Texas MUD of Smith County,WD,Smith,4/25/87,750000,Programs,Water & Sewer,1,1,0,Carried
Clear Lake City WA,WD,Harris,4/25/87,9860000,Other,Water & Sewer,1,1,0,Carried
CNP UD,WD,Harris,4/18/87,32000000,Refund,Refunding,1,1,0,Carried
Tarrant County,COUNTY,Tarrant,4/4/87,47000000,Renovations,Courthouse Improvements,1,1,0,Carried
Harris County FWSD 61,WD,Harris,4/4/87,36000000,Refund,Refunding,1,1,0,Carried
Harris County FWSD 61,WD,Harris,4/4/87,16470000,Other,Water & Sewer,1,1,0,Carried
Amarillo ISD,ISD,Potter-Randall,3/24/87,57029600,Building,School Building,1,1,0,Carried
West Harris County MUD 10,WD,Harris,3/14/87,16500000,Refund,Refunding,1,1,0,Carried
Sulphur Springs,CITY,Hopkins,3/7/87,4230000,Other,Sewer,1,1,0,Carried
Cedar Park,CITY,Williamson,12/13/86,35000000,Other,Water & Sewer,1,1,0,Carried
Carrollton,CITY,Dallas,11/15/86,24965000,Other,Street,1,1,0,Carried
Carrollton,CITY,Dallas,11/15/86,5300000,Other,Park,2,1,0,Carried
Carrollton,CITY,Dallas,11/15/86,8000000,Other,Traffic Signal Imprs,3,1,0,Carried
Carrollton,CITY,Dallas,11/15/86,1380000,Other,Library,4,1,0,Carried
Cimarron MUD,WD,Harris,7/11/86,40670000,Other,Water & Sewer,1,1,0,Carried
Bilma PUD,WD,Harris,4/15/86,30000000,Other,Water & Sewer,1,1,0,Carried
Rowlett,CITY,Dallas,4/5/86,16675000,Other,Street,1,1,0,Carried
Murphy,CITY,Collin,4/5/86,1780000,Renovations,Sewer Imprs,3,1,0,Carried
Murphy,CITY,Collin,4/5/86,450000,Renovations,Sewer,2,1,0,Carried
Murphy,CITY,Collin,4/5/86,360000,Other,Water,1,1,0,Carried
West Harris County MUD 14,WD,Harris,4/5/86,11750000,Other,Wastewater and Sewer System,1,1,0,Carried
Thunderbird UD,WD,Fort Bend,4/5/86,1245000,Other,Water and Sewer,1,1,0,Carried
Fort Bend County MUD 050,WD,Fort Bend,4/5/86,25300000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Meadowcreek MUD,WD,Fort Bend,4/1/86,2000000,Programs,Water & Sewer,1,1,0,Carried
Fort Worth,CITY,Tarrant,3/22/86,5750000,Programs,Public Safety,1,1,0,Carried
